permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
17005,20161231,20161231,20170228,16.411,0.466,2.014,CVS
17005,20161231,20161231,20170331,15.988,0.454,1.962,CVS
17005,20161231,20161231,20170430,16.79,0.481,2.08,CVS
17005,20161231,20170331,20170531,16.006,0.438,2.057,CVS
17005,20161231,20170331,20170630,16.763,0.458,2.154,CVS
17005,20161231,20170331,20170731,16.652,0.455,2.14,CVS
17005,20161231,20170630,20170831,15.437,0.435,2.05,CVS
17005,20161231,20170630,20170930,16.232,0.457,2.155,CVS
17005,20161231,20170630,20171031,13.679,0.385,1.816,CVS
17005,20161231,20170930,20171130,15.826,0.425,1.974,CVS
17005,20161231,20170930,20171231,14.979,0.403,1.869,CVS
17005,20161231,20170930,20180131,16.258,0.437,2.028,CVS
17005,20171231,20171231,20180228,10.501,0.372,1.689,CVS
17005,20171231,20171231,20180331,9.645,0.342,1.553,CVS
17005,20171231,20171231,20180430,10.826,0.385,1.746,CVS
17005,20171231,20180331,20180531,9.708,0.346,1.544,CVS
17005,20171231,20180331,20180630,9.855,0.352,1.568,CVS
17005,20171231,20180331,20180731,9.933,0.354,1.58,CVS
17005,20171231,20180630,20180831,25.592,0.409,1.981,CVS
17005,20171231,20180630,20180930,26.776,0.428,2.073,CVS
17005,20171231,20180630,20181031,24.622,0.394,1.906,CVS
17005,20171231,20180930,20181130,26.295,0.55,2.614,CVS
17005,20171231,20180930,20181231,21.482,0.449,2.136,CVS
17005,20171231,20180930,20190131,21.492,0.45,2.137,CVS
17005,20181231,20181231,20190228,-101.46,0.386,1.138,CVS
17005,20181231,20181231,20190331,-94.614,0.36,1.061,CVS
17005,20181231,20181231,20190430,-95.404,0.363,1.071,CVS
17005,20181231,20190331,20190531,-119.02,0.323,1.012,CVS
17005,20181231,20190331,20190630,-123.84,0.336,1.053,CVS
17005,20181231,20190331,20190731,-126.98,0.345,1.08,CVS
17005,20181231,20190630,20190831,17.064,0.349,1.154,CVS
17005,20181231,20190630,20190930,17.667,0.361,1.195,CVS
17005,20181231,20190630,20191031,18.597,0.38,1.258,CVS
17005,20181231,20190930,20191130,22.269,0.401,1.401,CVS
17005,20181231,20190930,20191231,21.979,0.396,1.383,CVS
18542,20081231,20090930,20100131,24.298,0.869,4.079,CAT
18542,20091231,20091231,20100228,39.895,1.1,4.014,CAT
18542,20091231,20091231,20100331,43.951,1.212,4.423,CAT
18542,20091231,20091231,20100430,47.615,1.32,4.818,CAT
