permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
19561,20131231,20140630,20140930,19.242,1.038,6.528,BA
19561,20131231,20140630,20141031,18.869,1.007,6.333,BA
19561,20131231,20140930,20141130,19.277,1.063,6.601,BA
19561,20131231,20140930,20141231,18.648,1.029,6.386,BA
19561,20131231,20140930,20150131,20.857,1.151,7.142,BA
19561,20141231,20141231,20150228,20.44,1.171,12.263,BA
19561,20141231,20141231,20150331,20.336,1.157,12.121,BA
19561,20141231,20141231,20150430,19.423,1.092,11.439,BA
19561,20141231,20150331,20150531,17.587,1.051,12.291,BA
19561,20141231,20150331,20150630,17.362,1.038,12.133,BA
19561,20141231,20150331,20150731,18.044,1.06,12.391,BA
19561,20141231,20150630,20150831,17.804,0.935,14.176,BA
19561,20141231,20150630,20150930,17.841,0.937,14.205,BA
19561,20141231,20150630,20151031,20.173,1.045,15.837,BA
19561,20141231,20150930,20151130,18.319,1.005,14.458,BA
19561,20141231,20150930,20151231,18.21,0.999,14.373,BA
19561,20141231,20150930,20160131,15.13,0.83,11.941,BA
19561,20151231,20151231,20160229,15.884,0.815,8.972,BA
19561,20151231,20151231,20160331,17.062,0.86,9.47,BA
19561,20151231,20151231,20160430,18.118,0.893,9.839,BA
19561,20151231,20160331,20160531,17.047,0.832,12.675,BA
19561,20151231,20160331,20160630,17.55,0.856,13.049,BA
19561,20151231,20160331,20160731,18.062,0.863,13.152,BA
19561,20151231,20160630,20160831,23.579,0.834,26.855,BA
19561,20151231,20160630,20160930,23.996,0.849,27.331,BA
19561,20151231,20160630,20161031,25.944,0.908,29.233,BA
19561,20151231,20160930,20161130,22.986,0.98,21.609,BA
19561,20151231,20160930,20161231,23.768,1.013,22.344,BA
19561,20151231,20160930,20170131,24.95,1.063,23.455,BA
19561,20161231,20161231,20170228,23.683,1.167,51.224,BA
19561,20161231,20161231,20170331,23.24,1.137,49.905,BA
19561,20161231,20161231,20170430,24.288,1.18,51.768,BA
19561,20161231,20170331,20170531,22.444,1.206,68.168,BA
19561,20161231,20170331,20170630,23.654,1.271,70.597,BA
19561,20161231,20170331,20170731,29.002,1.526,76.034,BA
19561,20161231,20170630,20170831,20.66,1.536,65.735,BA
19561,20161231,20170630,20170930,21.915,1.63,64.306,BA
19561,20161231,20170630,20171031,22.24,1.667,63.959,BA
19561,20161231,20170930,20171130,25.209,1.782,41.526,BA
19561,20161231,20170930,20171231,26.859,1.898,44.242,BA
19561,20161231,20170930,20180131,32.274,2.281,53.163,BA
19561,20171231,20171231,20180228,26.97,2.282,71.456,BA
19561,20171231,20171231,20180331,24.414,2.062,67.304,BA
19561,20171231,20171231,20180430,24.837,2.081,60.919,BA
19561,20171231,20180331,20180531,22.72,2.15,63.656,BA
19561,20171231,20180331,20180630,21.646,2.048,60.646,BA
19561,20171231,20180331,20180731,22.987,2.145,63.511,BA
19561,20171231,20180630,20180831,20.953,2.038,57.613,BA
19561,20171231,20180630,20180930,22.732,2.211,72.494,BA
19561,20171231,20180630,20181031,21.691,2.085,64.212,BA
19561,20171231,20180930,20181130,19.883,2.019,58.418,BA
19561,20171231,20180930,20181231,18.492,1.877,61.741,BA
19561,20171231,20180930,20190131,22.111,2.245,69.896,BA
19561,20181231,20181231,20190228,24.648,2.458,45.538,BA
19561,20181231,20181231,20190331,21.368,2.129,43.615,BA
19561,20181231,20181231,20190430,21.159,2.101,45.42,BA
19561,20181231,20190331,20190531,19.543,1.909,46.495,BA
19561,20181231,20190331,20190630,20.824,2.035,51.088,BA
19561,20181231,20190331,20190731,19.518,1.907,57.026,BA
19561,20181231,20190630,20190831,42.336,2.096,44.561,BA
19561,20181231,20190630,20190930,44.241,2.19,44.444,BA
19561,20181231,20190630,20191031,39.524,1.957,48.148,BA
19561,20181231,20190930,20191130,55.566,2.225,48.316,BA
19561,20181231,20190930,20191231,49.432,1.979,54.114,BA
39693,20081231,20090930,20100131,31.451,0.841,1.31,B
39693,20091231,20091231,20100228,22.306,0.853,1.251,B
39693,20091231,20091231,20100331,27.014,1.033,1.516,B
39693,20091231,20091231,20100430,28.889,1.107,1.623,B
39693,20091231,20100331,20100531,26.366,0.981,1.502,B
39693,20091231,20100331,20100630,23.085,0.859,1.315,B
39693,20091231,20100331,20100731,25.887,0.963,1.475,B
39693,20091231,20100630,20100831,19.5,0.776,1.231,B
39693,20091231,20100630,20100930,22.551,0.897,1.424,B
39693,20091231,20100630,20101031,23.321,0.924,1.467,B
39693,20091231,20100930,20101130,22.198,0.944,1.438,B
39693,20091231,20100930,20101231,24.035,1.022,1.557,B
39693,20091231,20100930,20110131,23.047,0.98,1.493,B
39693,20101231,20101231,20110228,22.4,1.02,1.577,B
39693,20101231,20101231,20110331,21.979,1.002,1.549,B
39693,20101231,20101231,20110430,26.042,1.189,1.838,B
39693,20101231,20110331,20110531,21.918,1.147,1.74,B
39693,20101231,20110331,20110630,22.555,1.18,1.79,B
39693,20101231,20110331,20110731,22.136,1.184,1.795,B
39693,20101231,20110630,20110831,18.416,1.104,1.577,B
39693,20101231,20110630,20110930,15.4,0.923,1.319,B
39693,20101231,20110630,20111031,18.616,1.097,1.568,B
39693,20101231,20110930,20111130,17.542,1.166,1.74,B
39693,20101231,20110930,20111231,16.979,1.129,1.684,B
39693,20101231,20110930,20120131,17.81,1.184,1.767,B
39693,20111231,20111231,20120229,16.89,1.291,2.031,B
39693,20111231,20111231,20120331,16.043,1.22,1.92,B
39693,20111231,20111231,20120430,16.098,1.225,1.927,B
39693,20111231,20120331,20120531,14.544,1.145,1.684,B
39693,20111231,20120331,20120630,15.181,1.195,1.758,B
39693,20111231,20120331,20120731,14.913,1.168,1.718,B
39693,20111231,20120630,20120831,15.37,1.252,1.725,B
39693,20111231,20120630,20120930,16.24,1.323,1.822,B
39693,20111231,20120630,20121031,14.857,1.214,1.672,B
39693,20111231,20120930,20121130,15.064,1.196,1.364,B
39693,20111231,20120930,20121231,16.043,1.274,1.453,B
39693,20111231,20120930,20130131,17.071,1.356,1.546,B
39693,20121231,20121231,20130228,14.949,1.175,1.703,B
39693,20121231,20121231,20130331,16.253,1.275,1.848,B
39693,20121231,20121231,20130430,15.601,1.213,1.758,B
39693,20121231,20130331,20130531,21.282,1.675,1.919,B
39693,20121231,20130331,20130630,21.12,1.662,1.905,B
39693,20121231,20130331,20130731,23.239,1.785,2.045,B
39693,20121231,20130630,20130831,25.218,1.605,1.604,B
39693,20121231,20130630,20130930,28.161,1.792,1.791,B
39693,20121231,20130630,20131031,28.661,1.824,1.823,B
39693,20121231,20130930,20131130,27.444,1.819,1.808,B
39693,20121231,20130930,20131231,28.805,1.909,1.898,B
39693,20121231,20130930,20140131,28.15,1.866,1.854,B
39693,20131231,20131231,20140228,29.351,1.911,1.688,B
39693,20131231,20131231,20140331,29.366,1.907,1.684,B
39693,20131231,20131231,20140430,29.405,1.913,1.689,B
39693,20131231,20140331,20140531,25.958,1.777,1.634,B
39693,20131231,20140331,20140630,26.764,1.832,1.685,B
